user_id,movie_id,user_score,score_time
27999,3895,5.5,2023-03-09
44788,779,3.9,2025-06-16
8562,941,4.7,2022-08-20
18777,2978,9.1,2020-04-09
47953,3594,4.2,2024-04-25
41251,3006,3.6,2022-01-15
7584,4333,4.2,2025-04-10
38346,4185,2.9,2020-10-05
42141,3541,5.9,2021-10-24
15195,2882,2.3,2023-03-24
22768,5734,8.4,2020-06-15
18453,1945,3.0,2025-02-12
5106,148,6.4,2022-09-17
31846,2357,2.1,2025-04-14
31920,7895,9.8,2025-02-05
1756,2926,5.1,2023-07-07
34532,4783,8.4,2023-01-09
16370,4974,7.9,2020-08-17
40740,2927,7.4,2024-09-26
29204,6238,8.4,2021-10-11
37324,7570,1.9,2022-02-19
19485,6895,7.1,2021-09-26
19544,5298,3.4,2022-10-19
47095,1698,8.1,2025-07-18
22593,5386,9.6,2021-03-06
28995,4955,9.1,2024-03-28
9420,1358,2.0,2022-08-16
29615,523,4.3,2023-04-03
26801,7490,4.3,2022-08-07
20890,3382,2.1,2021-11-02
24546,587,1.9,2020-05-18
49220,1537,4.5,2024-08-20
7249,2380,9.9,2024-06-07
18658,6011,6.1,2022-09-04
34170,4993,6.6,2021-10-04
34011,6974,5.2,2023-09-02
11711,1796,7.0,2020-01-04
1184,2030,9.6,2021-06-18
7834,1868,6.3,2021-01-18
7768,7002,1.6,2021-11-24
26217,3128,5.4,2024-05-20
47631,3924,9.9,2020-12-26
8653,2020,4.5,2021-07-01
39735,2152,6.3,2023-12-22
43124,1885,2.0,2024-06-12
47734,6021,2.3,2023-07-08
16621,3687,8.9,2024-11-18
20535,721,3.7,2024-06-09
8154,5050,3.7,2022-03-04
44240,5178,4.5,2023-01-17
16064,889,9.7,2020-09-14
28909,2099,1.8,2025-01-02
11837,6062,8.4,2020-03-07
17369,4949,4.1,2022-05-18
46161,5303,8.6,2020-06-19
42735,3573,9.9,2020-04-23
36118,5367,4.1,2021-08-03
20336,5441,2.2,2023-03-11
25313,6294,2.3,2025-11-04
37084,7056,7.8,2021-05-08
29327,3774,2.3,2024-03-17
48732,4018,3.3,2021-05-13
44133,691,2.8,2025-10-16
13954,148,4.2,2020-02-26
12512,5687,1.7,2021-03-05
16683,631,8.7,2025-08-26
11352,2388,8.7,2021-12-13
36462,66,4.7,2023-09-07
22015,7636,6.5,2021-03-04
36701,3030,6.8,2025-07-16
37985,4247,7.7,2020-04-19
14170,7501,5.7,2025-06-28
23443,3561,5.6,2021-09-06
10068,4411,6.7,2021-11-27
45559,7475,7.3,2021-06-13
30919,7655,4.1,2025-03-16
24038,4734,4.0,2022-09-25
18498,3114,3.4,2023-01-22
35129,4578,5.9,2023-09-28
37527,7678,4.2,2024-07-15
49573,5038,5.9,2025-05-06
38377,1292,4.7,2023-10-12
48357,64,8.5,2023-09-24
9800,4555,1.7,2020-03-25
23531,463,6.1,2025-02-15
47672,5014,6.2,2023-07-15
9886,5805,4.5,2023-07-20
11347,1189,4.8,2025-01-14
36736,4421,8.2,2020-06-05
35254,2330,3.5,2023-06-26
28278,273,8.8,2025-01-13
28012,2323,9.1,2024-10-20
37212,2427,6.9,2021-12-09
4711,7540,8.0,2021-08-18
18691,7307,6.5,2021-12-24
24985,1930,5.7,2021-03-18
4752,7988,9.7,2021-11-14
43799,6847,3.5,2025-09-11
41146,3380,2.4,2022-04-23
2240,6589,3.6,2024-02-21
8900,2934,6.5,2020-07-25
39680,5233,2.7,2021-03-20
25961,3386,9.2,2020-08-03
6905,2596,4.7,2020-09-28
26748,7084,8.6,2021-09-17
32178,5345,3.2,2025-03-16
24870,6666,3.8,2021-08-28
26385,3300,1.5,2022-01-26
12086,803,3.3,2025-02-15
39945,4138,5.4,2024-01-24
39822,2022,9.5,2024-08-23
37049,255,4.5,2020-10-02
13479,5200,6.8,2024-08-28
9244,6089,4.8,2025-10-18
25179,4382,1.4,2023-07-22
7342,7918,5.5,2020-07-04
31376,5921,1.6,2021-02-25
19616,5128,9.0,2024-06-11
19215,972,7.8,2021-10-23
33542,1650,4.4,2020-09-01
23973,6744,6.8,2023-03-25
35159,4780,2.0,2023-10-24
27884,29,7.3,2022-12-17
35857,1512,8.4,2024-02-04
15558,7511,8.4,2020-04-15
20773,1376,3.6,2021-08-08
41750,2675,3.4,2022-10-13
47224,1093,5.7,2024-06-22
27540,6170,9.7,2021-02-09
23281,5214,9.3,2021-07-12
43617,5223,4.2,2020-03-25
38423,3479,8.0,2024-07-15
2927,2093,9.3,2023-04-28
32603,333,3.3,2025-08-18
15169,337,8.5,2020-09-28
22080,7823,3.4,2020-04-09
21507,3606,4.1,2024-02-01
42515,2080,2.8,2020-11-24
44120,1656,5.6,2025-01-16
30430,571,8.6,2021-01-17
20133,6803,5.8,2022-01-25
5763,5128,2.1,2025-01-19
9673,1415,3.3,2024-10-16
23872,892,6.1,2023-02-04
5091,1221,6.2,2021-06-16
22003,4650,6.2,2021-06-16
35658,4472,1.7,2021-01-22
4034,7616,7.8,2020-04-23
33705,6883,9.2,2021-03-21
7764,107,5.6,2021-07-10
34323,2073,7.5,2024-04-14
27116,1561,9.2,2025-03-01
1337,5509,6.8,2024-08-09
43385,3832,7.1,2023-02-04
5333,6770,7.5,2023-07-04
17113,5020,3.3,2020-11-11
49712,5852,6.2,2020-11-27
17080,1348,8.6,2025-09-03
28638,839,3.7,2024-07-23
21533,343,9.1,2020-05-18
46435,6725,6.6,2022-01-21
21161,5762,4.8,2024-09-05
40021,3757,6.6,2021-09-13
33937,933,4.6,2025-06-22
16846,7196,8.5,2024-11-08
32620,6122,5.3,2024-11-12
47995,2989,9.1,2025-04-10
25481,4661,5.6,2020-05-25
34410,1799,6.9,2023-03-20
44369,7805,10.0,2023-02-13
48976,6129,2.3,2024-04-11
37182,3046,7.6,2020-11-06
12979,5289,2.2,2024-08-12
39587,6194,8.5,2022-10-22
17297,5133,6.4,2025-11-02
42329,5229,9.4,2021-11-01
48584,877,8.8,2024-05-04
28033,3321,1.7,2021-06-04
32720,137,2.2,2025-02-06
34213,29,6.4,2022-03-27
40489,1252,5.7,2020-08-02
19917,716,2.5,2025-05-02
41059,6682,2.2,2021-08-20
31140,1965,6.1,2024-05-24
10545,4140,1.4,2022-12-23
46619,1511,8.9,2025-10-07
552,3398,8.3,2025-03-17
48951,3662,8.1,2023-07-24
24196,7099,1.1,2021-04-18
14805,6056,1.4,2024-06-23
42417,7811,5.9,2021-05-02
36510,7571,9.9,2024-06-07
24199,5053,4.1,2025-02-27
48794,252,4.1,2020-04-10
23599,6482,2.2,2024-07-01
26618,1157,7.1,2024-10-08
41460,1161,6.8,2020-11-26
1713,3414,1.9,2025-04-13
30802,4791,5.2,2021-09-05
23910,7389,7.0,2022-05-21
26820,2556,5.4,2021-06-01
29474,2183,7.1,2022-02-23
36860,7045,8.3,2020-10-09
24901,5482,7.2,2021-07-20
45405,4170,6.5,2020-09-04
36230,559,8.7,2025-06-08
21793,2915,9.1,2025-03-25
14668,3326,4.5,2022-12-18
44776,6087,2.6,2020-12-18
47372,4716,8.4,2021-10-20
35177,5969,2.9,2024-10-14
42679,4021,9.4,2022-08-21
33293,4037,1.2,2024-04-12
28518,6019,9.3,2020-07-26
20433,2892,6.3,2023-08-17
2116,4867,8.0,2024-06-26
47623,1988,4.6,2025-04-21
7697,6286,9.9,2021-04-17
38196,1170,3.0,2021-03-19
18655,315,3.4,2023-02-26
14445,6485,1.5,2024-02-20
32771,4776,9.5,2025-07-17
43412,6807,5.1,2024-09-16
10704,1748,7.1,2024-04-26
15777,5171,7.2,2025-11-28
31136,5272,8.9,2025-04-17
40167,5954,7.0,2023-05-15
19374,3431,6.1,2023-05-24
14861,7678,7.4,2023-02-03
22116,7886,7.8,2021-04-21
23531,1258,2.7,2024-03-06
33945,2805,2.0,2020-08-13
47288,1277,1.7,2023-08-15
45546,3683,4.4,2020-11-24
24890,1701,5.5,2025-03-22
4093,5948,6.5,2024-06-22
40604,6519,9.6,2021-02-20
20154,3108,4.0,2024-11-27
45469,5867,7.8,2025-09-01
42305,7446,5.8,2022-09-11
38453,1754,3.0,2023-01-26
11008,7515,6.5,2020-09-28
3977,6347,9.7,2025-10-01
32597,4538,2.1,2023-11-24
36903,859,5.6,2022-06-27
48574,1514,1.5,2025-12-27
38977,3145,3.9,2022-01-19
7669,5793,6.6,2025-06-04
38813,3604,8.6,2021-01-26
10138,6818,7.6,2022-09-19
32469,3037,5.2,2025-12-02
24799,4033,9.2,2023-01-28
46250,4106,3.7,2023-07-13
25220,240,7.8,2022-01-11
4216,4135,5.3,2022-01-17
47727,947,9.1,2025-05-06
26685,2770,8.2,2022-08-25
5553,482,9.1,2025-09-12
21569,1014,2.9,2020-01-21
26233,1449,7.0,2022-10-05
43709,5833,7.6,2021-12-09
341,3614,7.7,2022-07-10
39535,4568,5.5,2021-05-06
4959,5422,1.1,2022-03-20
19954,3207,3.4,2025-10-16
10827,767,3.9,2024-10-03
28494,7084,8.7,2022-07-11
40462,5584,8.6,2025-12-02
4697,2608,1.9,2024-04-24
19796,1244,9.5,2024-09-19
43346,1655,2.6,2021-01-11
31618,2356,4.7,2022-07-18
31182,6321,2.9,2024-03-13
17358,3881,8.7,2021-03-04
47950,4368,7.7,2021-12-21
39738,832,4.2,2022-12-24
2397,4254,7.1,2020-05-24
14877,7828,2.7,2021-11-11
47840,2079,4.4,2021-05-15
21979,3829,4.4,2022-03-03
23628,3908,3.1,2024-03-06
48092,2659,8.9,2025-09-11
24612,7416,7.1,2025-01-23
37298,1172,3.5,2020-05-16
23520,6879,3.2,2025-08-26
29118,3746,1.2,2024-11-26
37565,6685,4.1,2022-11-24
28343,2417,5.7,2022-12-11
16850,4822,3.5,2024-01-20
5020,5969,7.3,2022-11-02
32498,7509,4.7,2025-07-01
32674,5166,3.8,2025-02-26
45261,5254,9.5,2024-02-21
41286,5250,3.4,2022-04-01
30841,899,4.6,2021-08-01
31591,6354,4.4,2025-07-21
39302,449,3.2,2024-03-25
18429,1260,3.0,2023-03-21
42519,4199,3.7,2022-08-08
43182,2432,8.8,2020-11-11
14270,3082,7.9,2025-09-14
40214,7465,7.1,2025-10-14
43530,5128,5.1,2023-07-22
10296,2077,5.6,2025-03-10
23586,4833,3.4,2020-04-03
2550,515,1.7,2021-05-24
16224,1071,4.0,2025-10-14
44174,7564,5.5,2022-06-14
21540,7416,1.5,2023-07-12
6723,3138,1.8,2025-07-27
33971,55,3.4,2023-04-20
24612,2576,4.3,2020-11-09
26696,1150,4.5,2024-12-18
22807,2886,2.1,2025-08-26
2538,6967,3.0,2023-12-22
20578,3387,3.4,2020-05-22
30139,3098,1.6,2025-08-24
39808,1906,3.9,2023-10-16
24013,3503,1.6,2024-09-14
33021,1376,7.3,2021-06-05
16335,2325,4.5,2025-12-21
38442,7741,3.9,2022-06-09
25452,1633,2.1,2021-05-03
41891,3026,3.0,2021-09-10
14854,4811,3.1,2022-12-17
11048,4664,9.9,2021-11-15
521,2848,8.5,2023-04-18
48711,1508,1.1,2024-08-12
49090,6173,6.6,2024-02-20
20239,5452,3.3,2023-01-05
1492,5913,1.9,2023-01-05
28840,1911,7.4,2024-04-12
32154,2966,2.2,2021-03-15
49953,2189,5.0,2020-02-14
14179,6207,6.7,2022-04-11
27760,4694,6.0,2025-03-02
42903,4619,9.8,2020-07-16
11915,961,8.1,2024-07-01
1137,4997,8.0,2024-09-14
19473,6293,4.2,2023-04-18
45406,4701,1.1,2023-04-05
30940,5342,7.6,2021-03-07
42801,837,10.0,2022-07-22
19835,4075,4.7,2023-08-22
2655,3203,9.9,2025-09-28
8501,5240,2.3,2020-11-11
48133,1254,3.7,2024-09-01
37925,6988,2.5,2020-03-07
18496,5699,5.3,2022-11-19
14013,7809,8.2,2022-12-06
14420,5837,4.1,2021-02-11
46389,7533,9.2,2024-02-19
37449,1611,5.9,2020-12-28
35349,293,5.2,2022-12-28
28826,7692,8.1,2022-06-04
42263,3167,1.9,2020-03-01
90,142,8.0,2024-10-14
11777,6683,3.2,2021-05-04
41410,3386,3.5,2020-09-06
40537,1956,6.4,2023-12-12
49648,5167,9.1,2023-12-01
10039,5724,6.2,2022-12-18
12868,3133,6.8,2021-11-26
6644,3978,8.0,2024-12-20
12497,1580,3.3,2021-08-01
40028,1468,8.4,2025-03-09
31963,3249,4.8,2023-06-25
22138,4392,2.6,2025-04-09
6168,4596,4.2,2020-05-18
25109,815,3.2,2022-06-25
41690,1277,3.1,2020-12-10
251,3938,3.5,2020-10-15
49254,6434,2.6,2025-10-14
39563,5842,7.0,2020-12-06
9490,1380,6.2,2025-08-12
2149,6667,6.8,2021-01-10
18765,4988,4.1,2021-10-05
32009,2748,7.9,2020-08-07
16153,3421,2.2,2023-08-21
5347,3539,6.1,2024-04-17
6566,3198,3.5,2022-01-09
37406,1521,5.7,2023-12-08
34513,7489,3.9,2022-10-03
27256,3882,8.1,2020-04-19
44228,908,9.0,2024-07-08
46382,6778,7.7,2023-05-26
11253,854,2.6,2020-08-19
31001,2992,3.5,2024-07-07
19029,7808,9.3,2022-11-22
27965,6889,4.9,2023-01-21
25977,199,9.5,2020-09-13
20532,6701,4.5,2024-11-08
24233,6296,9.6,2023-03-04
21057,3436,9.3,2020-09-19
6376,7966,6.9,2023-10-17
28214,7445,1.1,2025-11-24
42416,4407,4.6,2023-04-09
1408,5324,9.2,2024-05-27
4465,870,9.0,2023-11-20
29721,5475,2.7,2022-07-07
23098,3094,4.6,2023-10-09
23641,3579,8.5,2022-11-28
27622,4732,6.2,2021-08-25
27489,4237,8.6,2020-07-11
20380,1689,8.4,2022-09-13
40501,3583,9.2,2020-09-26
28913,7700,2.1,2024-03-10
45263,4280,2.3,2021-07-06
17458,3456,1.7,2024-05-01
20364,6767,9.4,2020-06-26
43870,5263,5.3,2021-09-05
31689,308,1.6,2025-07-11
29681,5123,3.9,2021-01-16
17257,5741,4.2,2022-05-09
17733,6228,8.3,2023-11-08
31201,6817,7.6,2020-01-18
6692,1258,7.2,2021-12-25
40697,6901,1.2,2020-02-13
14197,3999,9.2,2024-01-08
33859,1458,2.9,2025-02-28
88,7648,6.7,2023-09-02
26696,6573,1.6,2024-01-09
7760,715,1.7,2024-04-01
23869,1148,1.1,2022-05-03
24257,2224,6.1,2025-08-25
45839,2677,6.7,2025-08-10
10313,3061,1.5,2020-04-09
46282,1617,3.6,2024-06-27
38796,6416,8.7,2020-04-03
33430,581,1.9,2023-08-04
8987,2430,2.9,2022-10-26
3105,3328,4.8,2023-11-14
29454,7278,8.6,2023-08-25
43437,7439,3.3,2023-11-26
21039,6869,10.0,2022-10-21
22466,2570,4.2,2021-02-03
38164,1989,4.5,2022-09-03
1874,3212,2.1,2023-08-28
14340,7998,7.1,2025-02-11
30915,3891,3.2,2024-08-13
40416,5320,6.7,2025-05-15
46917,3994,3.0,2023-06-05
808,168,4.5,2025-02-14
26089,2535,8.7,2023-12-12
45331,6947,7.7,2020-09-18
5849,33,2.4,2023-11-01
16040,1757,6.5,2020-04-27
16148,2090,6.7,2020-03-19
17474,1627,1.8,2021-08-13
38841,7736,5.2,2022-04-03
35289,1895,3.3,2021-07-26
24451,4539,5.2,2021-10-06
44938,7374,8.0,2024-06-17
20369,2276,2.4,2022-11-24
44380,2982,2.1,2023-05-24
3372,4969,3.4,2022-01-02
18798,6162,9.6,2020-01-27
23489,7573,7.7,2020-03-19
20579,7325,1.2,2021-11-14
5252,5174,4.6,2020-06-16
46071,2908,3.3,2024-08-18
3965,1287,6.7,2023-04-17
7022,3047,5.1,2021-09-13
35924,2292,9.7,2021-11-23
35942,2513,3.0,2022-03-19
8102,1594,6.3,2021-09-01
10813,7586,7.3,2023-04-08
4637,7003,8.4,2024-03-19
47453,2157,4.7,2024-03-10
39711,2326,7.2,2023-02-06
48647,3447,3.7,2024-03-11
37752,2138,4.9,2023-04-02
3383,1153,9.1,2025-09-03
10245,245,9.5,2020-11-14
29310,59,7.5,2024-11-10
41544,7045,4.4,2022-06-21
2805,737,8.4,2021-10-09
7262,5427,1.2,2024-04-06
875,6781,1.9,2025-08-21
11620,3010,7.0,2024-07-15
29878,6072,3.6,2022-06-25
47632,1814,9.6,2025-01-17
31482,5510,4.9,2025-05-09
31336,5842,4.9,2020-12-14
6528,2239,7.1,2021-04-25
48751,1144,7.9,2024-12-02
29022,265,5.3,2024-04-11
22622,6918,2.9,2020-12-28
47472,7148,8.0,2021-08-11
31584,5427,3.9,2024-12-17
45619,1666,2.6,2020-09-10
24544,4143,6.7,2025-10-14
31903,5530,1.8,2022-08-18
43221,6735,9.7,2024-07-16
29434,2747,6.7,2021-11-26
42589,3034,9.9,2025-07-08
13920,2473,4.1,2020-04-16
34967,5505,9.7,2020-09-03
10708,2545,2.3,2022-04-22
3694,4293,1.4,2021-07-27
37114,796,1.3,2021-10-14
40411,3559,5.2,2022-03-18
36819,82,1.7,2023-03-28
35978,6388,5.6,2020-04-20
42703,5608,3.9,2025-12-01
30425,5156,4.0,2021-09-18
31019,2386,6.7,2025-11-14
24678,5370,2.5,2025-01-05
22376,4677,7.9,2024-04-17
26141,6065,6.2,2024-07-25
6463,2492,9.2,2023-01-20
20811,4736,4.3,2023-10-08
48471,2228,9.8,2024-07-17
12494,2320,6.2,2021-12-25
14686,3049,9.8,2021-04-18
49193,3201,1.2,2025-04-10
40901,960,7.6,2025-11-27
23826,3187,8.3,2021-01-23
42804,630,1.5,2024-11-09
41647,5765,6.2,2025-01-11
3745,2035,8.2,2023-08-22
7859,4507,6.0,2025-05-17
14308,671,1.6,2020-07-06
26563,7823,7.2,2020-09-18
14473,4321,1.5,2025-12-26
20048,2668,8.4,2023-05-24
48451,951,1.4,2020-02-13
47460,6842,2.2,2021-10-02
41320,2366,3.5,2021-06-21
23981,366,6.7,2020-10-01
24424,7501,9.8,2022-10-10
5720,4581,2.1,2025-06-01
10756,3997,2.3,2023-12-20
16659,3450,4.3,2024-10-17
776,6119,8.5,2022-05-07
43919,2170,5.2,2024-11-25
49495,6123,3.9,2021-09-27
33372,3464,6.1,2024-07-02
46837,4446,3.3,2022-10-20
25423,3234,4.6,2023-12-04
10265,1169,4.0,2025-08-20
9615,2468,8.2,2025-11-03
27919,2208,9.3,2023-11-26
26998,1799,7.8,2021-05-15
7809,5146,5.0,2020-11-06
28298,1539,5.5,2020-08-14
2771,7488,2.1,2022-06-09
46659,6774,7.7,2025-01-17
28587,7773,6.4,2023-01-14
18330,2919,9.1,2020-07-08
4176,2375,2.8,2021-01-23
1638,1311,7.8,2020-04-02
20785,5835,7.2,2025-04-23
11840,4281,3.4,2025-06-28
28737,403,7.0,2020-08-24
38408,5990,9.3,2025-03-03
39930,394,9.3,2022-08-12
39510,3282,7.5,2024-08-01
29791,2216,1.4,2022-02-16
8969,7711,8.9,2024-09-11
13162,7672,6.9,2023-09-16
24651,724,3.8,2022-01-20
34919,462,2.7,2025-10-04
22685,5733,2.0,2025-12-09
36204,2279,1.5,2025-06-24
4525,6856,7.8,2022-04-19
41612,5214,3.1,2025-10-21
38702,6499,1.2,2023-01-03
12803,6743,4.6,2024-11-17
29902,256,5.3,2021-05-24
32775,4215,2.5,2022-01-01
21891,6535,1.4,2023-03-18
44285,7388,2.7,2020-08-19
23458,718,7.1,2021-11-04
2335,4203,1.7,2024-11-08
30473,6890,6.0,2022-02-24
27843,1938,2.3,2020-01-25
48154,642,2.8,2024-07-23
7692,1489,4.5,2025-11-11
35835,7630,1.9,2021-11-04
37573,1936,2.6,2020-05-08
14134,3920,4.1,2022-11-10
39063,5602,4.0,2025-09-25
13241,4673,7.7,2023-03-20
28656,1850,1.7,2025-05-12
7268,2814,8.7,2024-06-14
48634,2136,8.3,2021-08-19
4042,5182,7.9,2023-06-16
11091,5365,3.8,2025-09-17
36855,3249,8.4,2024-09-07
9799,1036,2.6,2025-05-05
33634,1308,2.1,2020-07-23
33761,4452,1.4,2020-08-12
1453,7196,9.5,2025-12-05
48966,3017,3.8,2021-02-14
44473,6088,9.3,2025-02-16
17650,5957,3.5,2023-11-17
17833,661,9.2,2025-02-05
20062,2290,9.1,2022-04-22
24862,7295,9.3,2021-06-01
33335,6137,5.5,2023-10-06
38129,7960,8.8,2025-12-11
15951,4075,9.6,2020-08-13
47369,503,3.9,2025-04-01
47434,1438,4.8,2024-05-17
6431,6528,7.5,2024-04-10
22292,6272,3.7,2023-07-10
8309,4711,7.8,2021-06-03
5493,691,1.7,2020-09-15
41335,3437,5.7,2021-09-14
32649,3215,2.1,2022-06-01
870,4392,3.6,2020-02-22
39169,79,3.3,2023-05-06
9301,6625,8.6,2020-05-16
28859,956,2.7,2020-05-08
43493,4577,8.3,2021-07-21
49861,7221,8.1,2025-11-05
30289,2841,5.5,2022-09-20
24327,6440,3.1,2022-12-15
31334,7924,3.0,2024-06-27
35651,7772,5.2,2025-09-16
2738,3104,1.1,2020-06-01
16917,758,5.8,2021-03-14
33269,2833,9.6,2021-01-05
27496,6929,2.4,2020-11-05
14356,7301,6.2,2022-12-11
34699,4622,9.7,2024-08-03
49200,3545,8.7,2025-04-15
7302,2750,8.7,2023-11-18
21143,536,8.4,2023-04-23
7583,10,3.8,2021-07-03
42103,6666,9.0,2021-03-28
17409,3775,9.5,2021-02-24
31062,4527,5.5,2020-02-12
30779,3532,4.2,2024-08-05
37308,892,4.7,2024-02-26
48806,1330,4.0,2023-09-19
37863,1380,2.9,2022-02-18
42829,6735,6.6,2023-10-12
36853,299,6.1,2024-10-24
3620,1329,5.2,2023-07-21
28891,3687,1.9,2022-07-09
42450,7741,8.2,2021-03-13
20862,3924,2.6,2022-07-26
37605,6691,2.0,2024-08-22
47317,4374,6.6,2023-07-15
35463,3377,4.6,2020-06-22
15302,7745,1.5,2023-12-24
16361,6466,4.2,2023-04-06
14269,2085,7.9,2022-01-21
10347,1901,6.5,2022-09-02
35145,7660,4.3,2020-10-07
6489,2326,2.7,2025-03-23
20211,2224,6.7,2022-11-08
15991,3876,9.0,2021-01-01
44923,3682,6.8,2023-02-19
1831,1524,8.3,2020-02-07
29191,1104,5.7,2021-04-26
42225,4288,7.5,2022-11-01
38383,6943,9.1,2022-09-22
4255,6706,8.0,2021-09-09
28691,7901,9.2,2021-07-02
47784,5104,4.9,2022-10-01
46322,4301,9.1,2022-01-24
47515,6221,6.6,2020-07-22
40488,5944,8.8,2020-09-17
38780,4725,1.4,2020-10-07
5241,5871,6.9,2023-09-28
6857,373,8.6,2024-02-20
7312,1794,2.6,2022-07-06
35384,4640,7.0,2023-01-16
43962,1600,8.4,2022-02-26
46320,7497,3.6,2020-12-23
23188,6273,4.6,2020-10-27
5297,6982,6.1,2020-11-19
32843,3462,5.7,2020-02-20
15315,500,1.4,2021-11-14
23169,3303,1.9,2024-06-03
38258,7262,1.9,2020-06-01
610,4087,3.4,2024-04-28
36201,7173,3.2,2021-04-10
10281,7214,7.7,2023-03-25
36290,2741,6.2,2020-05-14
17667,3392,7.9,2022-04-04
33891,769,1.6,2025-06-14
30541,7972,5.4,2025-12-04
3749,7338,3.9,2024-12-19
8282,1688,8.6,2025-08-20
13379,2104,7.4,2023-05-24
45298,2153,8.8,2021-10-13
30986,7167,1.4,2024-06-16
37642,6176,7.5,2023-05-21
37475,689,5.9,2025-05-04
37103,7845,8.4,2025-03-09
12664,893,5.6,2021-03-16
10429,6452,5.9,2020-11-06
28555,6319,1.5,2023-05-01
27266,6901,7.0,2021-05-23
33434,609,3.5,2025-08-13
32516,439,1.2,2025-08-22
10867,6498,1.6,2024-11-03
34678,6722,9.6,2020-03-19
49815,6285,4.1,2023-04-04
28904,4231,8.8,2025-10-26
7856,2547,9.6,2024-09-26
11106,7317,9.5,2024-04-13
18881,850,8.9,2022-07-05
37563,6594,9.1,2025-04-17
38190,6021,3.6,2021-10-28
21583,5122,2.4,2022-11-02
28626,183,6.8,2025-05-27
34323,121,5.4,2024-05-17
9205,2005,1.9,2020-08-03
8211,6111,7.1,2025-06-13
14740,6706,6.1,2025-03-23
44312,5538,8.8,2024-09-25
36910,2679,6.5,2021-03-06
25512,5192,6.2,2024-07-07
20239,4268,5.0,2021-03-18
10159,4259,5.2,2024-06-23
46004,5101,9.6,2020-10-09
40240,3535,2.2,2021-07-14
42122,5665,5.0,2020-09-20
36614,6319,6.9,2020-05-28
13511,4146,4.9,2024-01-14
32806,1228,3.5,2022-03-14
25684,6018,3.6,2025-03-15
2302,3584,3.1,2022-04-11
31218,3730,4.1,2025-09-08
31571,5739,8.8,2025-11-07
32471,4548,5.5,2025-02-12
44561,4763,3.2,2021-11-01
40536,3924,4.5,2024-07-05
49966,329,2.0,2025-11-08
24270,470,9.1,2021-11-19
41286,3878,4.7,2025-05-28
4287,6331,9.8,2025-11-15
635,503,4.1,2021-02-08
44794,5235,8.5,2022-07-09
6008,3480,3.3,2023-05-12
1259,1206,1.7,2021-05-15
29341,1791,1.3,2023-05-03
34151,6024,6.5,2022-03-02
13658,7506,3.8,2022-01-08
23702,5013,5.0,2025-09-08
26178,6779,8.4,2024-05-12
30022,3108,3.2,2025-10-14
17459,3042,3.8,2021-10-19
10637,728,8.6,2023-01-28
38128,6333,5.4,2023-06-09
9720,2439,8.4,2023-03-24
40967,4628,4.4,2024-10-04
3058,3798,4.6,2025-12-12
39807,7766,2.5,2023-02-06
37197,4567,9.2,2020-06-09
44655,2401,9.1,2025-06-12
23897,2627,9.9,2022-12-16
11204,1202,4.6,2022-12-22
47495,6500,8.4,2025-02-24
19558,176,4.7,2022-01-17
31086,7701,5.1,2023-04-24
30710,2360,8.5,2023-12-14
29646,1851,2.6,2023-09-05
29611,5512,3.0,2023-05-25
9584,552,3.8,2020-12-25
13872,1153,8.1,2025-11-05
20687,3705,4.4,2024-09-28
17077,6809,4.2,2022-03-15
1206,3937,10.0,2021-09-12
40815,4636,4.5,2023-08-14
19945,6241,3.2,2020-04-02
7662,2177,6.6,2025-03-06
22649,2427,8.2,2021-09-09
20287,3930,1.6,2025-07-12
2119,3072,6.6,2024-04-02
21917,2279,1.3,2020-02-24
33743,3126,5.7,2023-02-15
34816,3777,3.3,2022-12-13
11547,7672,3.8,2020-07-04
20634,2668,5.2,2022-03-21
41948,3946,9.3,2021-01-15
18038,6275,7.4,2021-06-26
42729,109,9.4,2020-04-03
29372,5841,6.9,2024-02-11
45352,2136,1.1,2021-07-04
3399,4547,3.4,2020-03-10
7594,7346,9.2,2025-12-03
33561,4412,6.8,2020-09-06
49248,3833,9.8,2025-02-22
40875,621,2.4,2024-02-13
9484,3695,3.7,2022-02-21
30622,6676,4.3,2025-09-17
28826,7060,3.9,2020-07-26
25125,857,3.3,2024-03-28
25818,452,5.0,2025-08-08
22178,3223,6.8,2020-06-18
2429,7291,3.8,2024-02-17
15653,2688,1.7,2022-03-21
28927,2691,7.4,2024-06-03
26073,7135,5.1,2025-10-13
1897,3469,6.0,2023-03-10
41256,6749,5.1,2020-11-20
8520,5911,9.0,2023-06-05
24486,5753,6.0,2021-10-01
18762,4791,9.3,2021-09-10
48455,347,5.6,2021-07-12
45481,1711,3.6,2024-07-12
7965,6002,4.2,2020-06-28
37291,435,5.7,2024-05-05
17259,2511,5.8,2022-12-10
35027,2335,7.2,2021-08-17
14084,5759,3.0,2023-02-19
17320,1078,6.9,2024-10-27
42730,4992,8.0,2021-01-28
38516,2999,7.1,2021-03-17
30533,4815,5.3,2023-05-21
13001,1972,9.9,2025-01-17
30820,3735,4.6,2022-08-06
46661,1862,2.0,2022-10-18
21892,1592,8.4,2022-10-15
23627,1844,2.9,2021-01-05
36405,4623,7.4,2022-12-26
9622,1226,2.6,2023-07-22
19693,4149,1.2,2024-10-17
42675,282,2.4,2020-02-21
19763,5909,4.4,2023-03-09
15073,73,2.0,2020-05-20
30842,5277,2.8,2020-11-15
44764,7018,7.9,2021-07-22
