movie_id,movie_name,movie_type,movie_area,release_year,duration,director,score_avg,score_count
2566,影片2566,"科幻,纪录片,惊悚",法国,2010,139,导演45,5.6,5044
2567,影片2567,悬疑,中国大陆,2023,130,导演82,5.3,32016
2568,影片2568,"动作,爱情,科幻",英国,2012,108,导演153,5.5,27426
2569,影片2569,动作,中国台湾,2025,156,导演152,8.4,18721
2570,影片2570,冒险,英国,2014,129,导演186,9.1,26696
2571,影片2571,"纪录片,喜剧,悬疑",中国大陆,2021,99,导演183,6.2,8727
2572,影片2572,"动作,动画",中国香港,2021,124,导演12,9.0,33398
2573,影片2573,"科幻,爱情,纪录片",日本,2017,112,导演186,5.8,25732
2574,影片2574,"动作,纪录片",英国,2015,107,导演164,6.6,3960
2575,影片2575,"动画,悬疑,冒险",英国,2017,162,导演68,5.2,41095
2576,影片2576,"喜剧,悬疑",法国,2019,89,导演17,7.5,30094
2577,影片2577,爱情,韩国,2013,119,导演37,9.4,11473
2578,影片2578,"冒险,科幻",英国,2018,139,导演140,7.3,9195
2579,影片2579,剧情,美国,2018,138,导演103,6.0,35911
2580,影片2580,"剧情,科幻,喜剧",英国,2014,103,导演102,7.6,32426
2581,影片2581,剧情,法国,2012,124,导演6,4.7,41844
2582,影片2582,动作,日本,2012,97,导演29,8.9,39436
2583,影片2583,"科幻,惊悚,爱情",美国,2023,83,导演60,6.8,14981
2584,影片2584,"动画,喜剧",韩国,2015,101,导演12,6.5,17679
2585,影片2585,"剧情,冒险",中国香港,2022,112,导演200,7.2,46896
2586,影片2586,爱情,韩国,2018,166,导演78,7.4,33479
2587,影片2587,悬疑,中国香港,2013,124,导演82,4.4,43617
2588,影片2588,科幻,日本,2018,73,导演146,7.8,28288
2589,影片2589,"动作,纪录片",法国,2012,168,导演133,5.3,9308
2590,影片2590,"悬疑,剧情,喜剧",中国大陆,2022,129,导演142,7.9,10532
2591,影片2591,悬疑,中国香港,2024,104,导演106,8.5,34880
2592,影片2592,科幻,韩国,2015,120,导演161,8.4,25676
2593,影片2593,"剧情,动画",美国,2022,159,导演159,7.0,37015
2594,影片2594,"悬疑,剧情",英国,2019,158,导演24,6.9,22451
2595,影片2595,"冒险,悬疑",韩国,2011,84,导演32,4.8,41219
2596,影片2596,冒险,中国台湾,2011,178,导演176,8.3,32310
2597,影片2597,"科幻,动画",中国大陆,2021,84,导演19,5.5,32095
2598,影片2598,动画,中国大陆,2017,176,导演153,6.7,36246
2599,影片2599,"动画,科幻,冒险",韩国,2017,122,导演182,5.6,43442
2600,影片2600,动作,日本,2020,117,导演154,4.7,4657
2601,影片2601,"纪录片,喜剧",中国大陆,2010,146,导演168,7.5,43685
2602,影片2602,"悬疑,爱情,冒险",日本,2015,76,导演76,4.3,25663
2603,影片2603,"悬疑,剧情",英国,2023,133,导演106,8.1,4276
2604,影片2604,"动画,悬疑",中国台湾,2010,174,导演80,5.7,21627
2605,影片2605,"惊悚,纪录片",法国,2020,138,导演8,4.0,38434
2606,影片2606,"悬疑,惊悚",美国,2016,170,导演130,6.8,40885
2607,影片2607,动画,中国台湾,2017,179,导演95,4.3,17914
2608,影片2608,"动画,爱情",中国台湾,2023,113,导演180,5.5,19952
2609,影片2609,动作,英国,2020,147,导演156,7.9,23742
2610,影片2610,喜剧,中国大陆,2023,90,导演48,4.3,8760
2611,影片2611,爱情,日本,2015,167,导演116,8.6,29061
2612,影片2612,"纪录片,悬疑",英国,2014,167,导演81,4.0,41191
2613,影片2613,动画,中国大陆,2013,80,导演46,5.4,19411
2614,影片2614,"动作,冒险,惊悚",日本,2022,77,导演2,8.1,36183
2615,影片2615,动作,法国,2022,131,导演183,5.7,33409
2616,影片2616,"爱情,科幻,动作",中国台湾,2021,126,导演4,4.6,18904
2617,影片2617,"爱情,动画",日本,2015,151,导演109,6.0,5989
2618,影片2618,动作,中国台湾,2011,96,导演136,5.5,17464
2619,影片2619,纪录片,韩国,2017,125,导演89,8.6,46641
2620,影片2620,"动画,剧情,喜剧",法国,2021,174,导演163,5.7,12062
2621,影片2621,"悬疑,剧情",中国台湾,2019,86,导演32,8.3,45023
2622,影片2622,"科幻,剧情,惊悚",日本,2021,172,导演193,8.9,18586
2623,影片2623,喜剧,英国,2018,109,导演168,6.4,25079
2624,影片2624,"纪录片,惊悚",中国台湾,2016,178,导演20,9.0,8300
2625,影片2625,科幻,中国台湾,2024,106,导演198,6.1,36210
2626,影片2626,"纪录片,动作,冒险",法国,2022,167,导演53,9.3,16918
2627,影片2627,"悬疑,爱情,纪录片",中国台湾,2010,94,导演143,4.5,36317
2628,影片2628,"爱情,动作",法国,2021,161,导演4,7.8,43929
2629,影片2629,"喜剧,动作,动画",美国,2011,102,导演85,6.7,47842
2630,影片2630,"科幻,喜剧,动画",美国,2020,162,导演140,6.1,33967
2631,影片2631,悬疑,美国,2020,178,导演59,7.5,21026
2632,影片2632,喜剧,中国香港,2012,161,导演102,7.9,29871
2633,影片2633,"剧情,悬疑",中国香港,2023,114,导演45,4.0,19274
2634,影片2634,"悬疑,惊悚",日本,2018,124,导演14,4.9,35847
2635,影片2635,剧情,韩国,2012,130,导演155,7.9,41602
2636,影片2636,纪录片,中国香港,2010,152,导演176,7.7,43658
2637,影片2637,"惊悚,科幻,动作",中国台湾,2024,134,导演132,9.3,44323
2638,影片2638,"剧情,动画",英国,2014,167,导演177,8.2,40246
2639,影片2639,悬疑,韩国,2025,144,导演180,9.2,9706
2640,影片2640,"动作,悬疑",法国,2014,102,导演97,7.9,16240
2641,影片2641,动作,英国,2018,92,导演69,5.6,9663
2642,影片2642,剧情,美国,2024,90,导演134,4.6,16431
2643,影片2643,冒险,中国香港,2014,84,导演166,8.3,44223
2644,影片2644,"纪录片,喜剧,动画",中国台湾,2016,92,导演133,7.5,34730
2645,影片2645,冒险,美国,2015,88,导演32,4.3,3934
2646,影片2646,喜剧,中国台湾,2017,92,导演1,6.0,2066
2647,影片2647,剧情,英国,2024,125,导演98,9.3,8511
2648,影片2648,喜剧,法国,2022,85,导演3,6.8,36896
2649,影片2649,悬疑,美国,2021,119,导演24,6.4,19924
2650,影片2650,科幻,日本,2020,153,导演63,6.5,43018
2651,影片2651,冒险,中国大陆,2025,105,导演108,5.1,37066
2652,影片2652,"爱情,科幻,惊悚",日本,2023,180,导演151,6.0,21735
2653,影片2653,"动作,喜剧,剧情",美国,2010,128,导演193,6.0,27494
2654,影片2654,喜剧,韩国,2018,112,导演191,4.3,39556
2655,影片2655,"纪录片,动作",韩国,2010,158,导演12,8.2,29567
2656,影片2656,"动画,冒险",日本,2012,79,导演4,6.3,43421
2657,影片2657,"惊悚,悬疑",中国香港,2012,160,导演58,8.5,19493
2658,影片2658,纪录片,韩国,2013,121,导演158,8.7,39763
2659,影片2659,"冒险,纪录片",中国大陆,2010,117,导演198,5.2,37811
2660,影片2660,动画,英国,2016,107,导演142,7.6,10229
2661,影片2661,"剧情,动画",中国台湾,2022,147,导演118,6.6,2010
2662,影片2662,"科幻,剧情,动画",中国香港,2025,137,导演175,8.8,44280
2663,影片2663,"纪录片,动作,惊悚",中国大陆,2021,172,导演152,5.2,29098
2664,影片2664,惊悚,法国,2012,142,导演117,7.7,25710
2665,影片2665,冒险,美国,2014,72,导演23,7.3,9696
2666,影片2666,"惊悚,纪录片",中国台湾,2022,71,导演78,5.6,6155
2667,影片2667,"喜剧,惊悚,爱情",中国香港,2024,116,导演86,4.8,34455
2668,影片2668,"动作,纪录片",法国,2024,107,导演181,7.6,6912
2669,影片2669,"爱情,纪录片,悬疑",英国,2015,170,导演20,8.1,7328
2670,影片2670,"剧情,爱情,悬疑",中国香港,2022,87,导演112,5.7,18450
2671,影片2671,爱情,中国台湾,2025,112,导演132,7.5,39511
2672,影片2672,纪录片,中国大陆,2018,162,导演188,6.2,25015
2673,影片2673,"爱情,动作",韩国,2019,117,导演125,7.9,3973
2674,影片2674,"动画,剧情",中国台湾,2010,178,导演148,5.1,10275
2675,影片2675,惊悚,法国,2010,160,导演148,8.9,2183
2676,影片2676,"喜剧,动作,动画",美国,2020,122,导演71,5.6,4462
2677,影片2677,"爱情,科幻",中国台湾,2018,178,导演121,6.0,12640
2678,影片2678,"爱情,剧情,惊悚",日本,2010,77,导演23,4.3,32816
2679,影片2679,"剧情,爱情,冒险",日本,2024,100,导演24,4.6,9929
2680,影片2680,"动作,动画",韩国,2010,131,导演17,6.8,4861
2681,影片2681,"剧情,喜剧",中国香港,2013,143,导演96,5.5,1067
2682,影片2682,"爱情,纪录片,动作",中国香港,2020,93,导演110,8.6,6299
2683,影片2683,"喜剧,惊悚,科幻",法国,2011,175,导演146,4.1,9923
2684,影片2684,喜剧,中国大陆,2024,79,导演111,6.1,39905
2685,影片2685,"喜剧,冒险",法国,2018,159,导演168,5.9,6676
2686,影片2686,"冒险,悬疑,惊悚",日本,2017,173,导演166,4.1,10230
2687,影片2687,"剧情,纪录片,动画",美国,2023,114,导演34,4.7,40005
2688,影片2688,"悬疑,纪录片",中国香港,2023,177,导演188,6.3,6773
2689,影片2689,"剧情,爱情,纪录片",美国,2019,173,导演138,6.7,6416
2690,影片2690,动作,中国大陆,2018,112,导演12,6.2,11074
2691,影片2691,"剧情,动画",美国,2015,78,导演120,6.9,20449
2692,影片2692,惊悚,法国,2018,137,导演196,7.3,16856
2693,影片2693,"爱情,动画",中国大陆,2022,180,导演70,4.1,36761
2694,影片2694,"喜剧,动画",法国,2016,145,导演141,6.6,15354
2695,影片2695,"悬疑,冒险,科幻",日本,2015,110,导演59,9.3,26075
2696,影片2696,"悬疑,动画,爱情",中国大陆,2020,112,导演14,6.9,30197
2697,影片2697,"悬疑,喜剧",英国,2021,127,导演159,7.7,22991
2698,影片2698,"动作,惊悚",英国,2015,96,导演145,5.7,12978
2699,影片2699,"喜剧,冒险,惊悚",韩国,2013,75,导演127,8.3,42218
2700,影片2700,"悬疑,喜剧,动作",美国,2013,80,导演26,8.3,31323
2701,影片2701,"动画,动作,喜剧",中国台湾,2020,173,导演76,6.9,47147
2702,影片2702,"动画,喜剧",中国台湾,2015,151,导演7,9.4,27615
2703,影片2703,"冒险,惊悚,科幻",韩国,2018,159,导演22,4.7,45734
2704,影片2704,喜剧,中国香港,2014,93,导演113,4.1,21561
2705,影片2705,"惊悚,喜剧,剧情",中国台湾,2023,167,导演180,8.2,4327
2706,影片2706,惊悚,中国香港,2020,97,导演185,8.4,12999
2707,影片2707,"冒险,悬疑",法国,2020,74,导演113,4.7,19515
2708,影片2708,纪录片,中国香港,2024,160,导演49,5.5,9463
2709,影片2709,"冒险,剧情",中国大陆,2021,160,导演191,4.1,39658
2710,影片2710,"惊悚,喜剧,科幻",中国香港,2011,71,导演101,5.6,19864
2711,影片2711,"冒险,科幻,悬疑",中国大陆,2016,158,导演149,8.3,8767
2712,影片2712,悬疑,韩国,2014,74,导演55,6.8,29076
2713,影片2713,剧情,日本,2012,79,导演139,5.9,20653
2714,影片2714,"冒险,动作,科幻",韩国,2015,139,导演92,6.0,23682
2715,影片2715,惊悚,韩国,2014,75,导演93,4.0,26422
2716,影片2716,喜剧,中国大陆,2023,132,导演146,5.6,38854
2717,影片2717,喜剧,英国,2023,175,导演141,7.6,4852
2718,影片2718,剧情,英国,2024,131,导演68,9.4,3889
2719,影片2719,"科幻,纪录片,悬疑",中国台湾,2016,154,导演50,8.7,38373
2720,影片2720,"悬疑,惊悚",美国,2010,70,导演101,4.1,33163
2721,影片2721,"动画,爱情",韩国,2020,71,导演56,8.9,11530
2722,影片2722,"惊悚,喜剧,动作",法国,2016,118,导演81,8.3,17718
2723,影片2723,动画,中国台湾,2019,83,导演118,8.3,36208
2724,影片2724,"爱情,喜剧",中国台湾,2014,98,导演57,6.5,21166
2725,影片2725,"动作,冒险",中国大陆,2011,143,导演11,6.2,43149
2726,影片2726,"喜剧,惊悚",美国,2010,151,导演196,5.7,36455
2727,影片2727,"动画,剧情,悬疑",美国,2010,89,导演30,4.4,6792
2728,影片2728,"动画,纪录片",美国,2014,148,导演2,5.3,19454
2729,影片2729,"惊悚,纪录片,冒险",法国,2020,179,导演145,5.4,13194
2730,影片2730,爱情,英国,2019,91,导演102,6.7,4042
2731,影片2731,科幻,英国,2015,172,导演3,8.1,46496
2732,影片2732,纪录片,韩国,2021,136,导演48,6.6,6094
2733,影片2733,"纪录片,冒险",中国大陆,2014,70,导演114,4.3,8506
2734,影片2734,惊悚,中国台湾,2017,161,导演193,9.3,37092
2735,影片2735,爱情,美国,2023,159,导演44,9.2,7486
2736,影片2736,"冒险,爱情,动作",韩国,2013,136,导演147,8.3,33036
2737,影片2737,"喜剧,惊悚,动作",英国,2013,168,导演29,9.5,33973
2738,影片2738,"科幻,剧情",韩国,2020,140,导演141,7.0,6344
2739,影片2739,"冒险,惊悚,纪录片",法国,2015,160,导演177,9.3,7173
2740,影片2740,"剧情,冒险",中国大陆,2011,166,导演198,4.4,23260
2741,影片2741,纪录片,美国,2012,140,导演97,6.0,40888
2742,影片2742,剧情,法国,2015,172,导演131,5.2,19095
2743,影片2743,"悬疑,喜剧",中国香港,2014,91,导演185,5.1,32245
2744,影片2744,喜剧,中国大陆,2015,140,导演55,4.8,41307
2745,影片2745,"剧情,爱情",美国,2014,154,导演40,7.4,4877
2746,影片2746,"动作,悬疑",日本,2025,105,导演168,8.3,14855
2747,影片2747,"爱情,剧情,动作",中国香港,2023,116,导演148,7.2,40481
2748,影片2748,"科幻,喜剧,爱情",中国大陆,2014,74,导演163,4.8,14622
2749,影片2749,悬疑,中国台湾,2017,179,导演34,8.5,9557
2750,影片2750,"纪录片,冒险,惊悚",中国台湾,2013,101,导演96,7.5,48045
2751,影片2751,喜剧,中国台湾,2012,123,导演86,6.1,4082
2752,影片2752,"悬疑,动画",美国,2010,157,导演15,7.7,23572
2753,影片2753,"冒险,科幻,纪录片",法国,2024,115,导演102,5.4,39309
2754,影片2754,冒险,美国,2014,168,导演19,5.9,45812
2755,影片2755,爱情,中国香港,2023,157,导演176,9.0,49647
2756,影片2756,纪录片,日本,2022,180,导演156,5.6,3678
2757,影片2757,冒险,美国,2013,170,导演8,6.6,18279
2758,影片2758,剧情,日本,2012,149,导演100,8.9,26682
2759,影片2759,爱情,中国香港,2016,85,导演108,7.9,32906
2760,影片2760,剧情,中国大陆,2021,121,导演143,4.3,25154
2761,影片2761,"动画,纪录片",中国大陆,2022,99,导演180,4.8,26821
2762,影片2762,动作,英国,2021,116,导演16,4.0,20870
2763,影片2763,"悬疑,冒险,剧情",中国大陆,2024,125,导演101,7.5,13867
2764,影片2764,"悬疑,科幻,剧情",英国,2021,71,导演78,6.5,43416
2765,影片2765,"动画,爱情,纪录片",美国,2014,178,导演44,4.7,26253
2766,影片2766,动画,中国香港,2012,107,导演38,9.3,17759
2767,影片2767,动画,中国台湾,2020,153,导演143,6.9,46575
2768,影片2768,"悬疑,爱情",中国香港,2011,138,导演189,5.3,33308
2769,影片2769,"冒险,动作,动画",中国台湾,2017,162,导演80,6.8,47610
2770,影片2770,冒险,英国,2018,98,导演52,7.7,37680
2771,影片2771,"科幻,爱情",日本,2024,93,导演94,4.4,44693
2772,影片2772,惊悚,美国,2017,101,导演67,5.5,14258
2773,影片2773,科幻,中国香港,2012,160,导演94,8.4,44808
2774,影片2774,"纪录片,动画,喜剧",韩国,2018,117,导演120,6.5,48694
2775,影片2775,"冒险,悬疑",法国,2020,171,导演117,7.0,27304
2776,影片2776,"悬疑,惊悚,科幻",韩国,2017,125,导演95,6.4,37983
2777,影片2777,"悬疑,动画",英国,2022,173,导演17,4.2,29239
2778,影片2778,悬疑,中国台湾,2012,92,导演88,4.9,19713
2779,影片2779,"喜剧,剧情",中国大陆,2020,177,导演159,6.5,21076
2780,影片2780,"动作,惊悚,爱情",英国,2014,111,导演96,5.2,38730
2781,影片2781,"动画,悬疑",法国,2015,84,导演62,4.3,1887
2782,影片2782,"悬疑,爱情",美国,2021,169,导演184,8.6,39568
2783,影片2783,悬疑,中国台湾,2022,85,导演74,9.4,4449
2784,影片2784,"悬疑,剧情,科幻",美国,2015,123,导演30,8.4,20726
2785,影片2785,"悬疑,科幻",中国大陆,2024,142,导演106,8.7,15418
2786,影片2786,"纪录片,科幻,动作",中国大陆,2010,138,导演166,5.3,45974
2787,影片2787,"动作,纪录片,惊悚",中国台湾,2014,85,导演21,9.3,25140
2788,影片2788,"剧情,纪录片,动作",日本,2020,90,导演54,5.1,24773
2789,影片2789,"悬疑,爱情,动画",法国,2018,104,导演175,9.2,43630
2790,影片2790,"纪录片,喜剧,动作",法国,2016,152,导演42,9.5,43474
2791,影片2791,"喜剧,剧情,动画",韩国,2014,98,导演114,7.9,31330
2792,影片2792,"爱情,动画",英国,2020,122,导演49,9.4,13778
2793,影片2793,"喜剧,动作",日本,2011,152,导演12,7.1,42241
2794,影片2794,"惊悚,爱情,纪录片",中国香港,2010,117,导演84,5.4,43537
2795,影片2795,"喜剧,冒险,剧情",中国台湾,2025,179,导演175,6.4,12677
2796,影片2796,"爱情,动作,悬疑",中国台湾,2020,129,导演170,7.3,13770
2797,影片2797,动画,中国大陆,2019,99,导演147,4.4,46370
2798,影片2798,科幻,英国,2012,133,导演43,7.4,3299
2799,影片2799,动作,美国,2022,149,导演89,9.4,24007
2800,影片2800,"爱情,剧情,动画",中国台湾,2010,146,导演166,5.0,13221
2801,影片2801,"纪录片,科幻,惊悚",中国台湾,2021,148,导演91,8.4,44206
2802,影片2802,"科幻,冒险,爱情",中国台湾,2014,151,导演178,9.0,30012
2803,影片2803,冒险,美国,2015,70,导演74,9.2,24828
2804,影片2804,"科幻,惊悚",美国,2014,99,导演109,9.3,28972
2805,影片2805,剧情,韩国,2011,130,导演102,6.9,7005
2806,影片2806,剧情,法国,2011,135,导演48,9.4,26499
2807,影片2807,"纪录片,动作,爱情",美国,2022,74,导演26,8.2,1927
2808,影片2808,"动作,爱情",英国,2013,115,导演166,4.9,37282
2809,影片2809,剧情,中国台湾,2012,179,导演127,6.6,44661
2810,影片2810,"动画,悬疑,剧情",英国,2025,95,导演84,8.0,30007
2811,影片2811,"爱情,冒险",美国,2016,158,导演40,5.4,10282
2812,影片2812,剧情,中国大陆,2013,166,导演156,7.5,20138
2813,影片2813,"爱情,惊悚",中国台湾,2015,92,导演188,7.7,24182
2814,影片2814,"喜剧,动画",中国台湾,2020,97,导演96,4.9,43997
2815,影片2815,动画,美国,2025,180,导演63,7.1,5369
2816,影片2816,"动作,剧情,喜剧",日本,2022,157,导演126,8.2,19073
2817,影片2817,科幻,中国大陆,2025,155,导演81,6.7,16015
2818,影片2818,"悬疑,动作,惊悚",中国台湾,2010,154,导演19,4.1,15401
2819,影片2819,"爱情,动画",中国大陆,2019,154,导演103,4.0,16023
2820,影片2820,"纪录片,惊悚,动画",中国香港,2020,163,导演71,6.0,32204
2821,影片2821,惊悚,韩国,2018,142,导演19,9.1,12421
2822,影片2822,"动作,惊悚,冒险",英国,2018,79,导演20,5.3,38108
2823,影片2823,"惊悚,冒险,动画",日本,2010,142,导演172,7.5,6985
2824,影片2824,"动画,科幻,惊悚",法国,2025,115,导演48,5.2,4945
2825,影片2825,"喜剧,爱情",中国大陆,2018,91,导演112,5.8,11374
2826,影片2826,"喜剧,动作,纪录片",中国香港,2014,163,导演170,8.7,6885
2827,影片2827,悬疑,中国香港,2016,143,导演63,8.0,47953
2828,影片2828,"冒险,动画",法国,2024,121,导演10,4.5,38119
2829,影片2829,"纪录片,科幻,动作",中国台湾,2023,132,导演124,6.4,16160
2830,影片2830,冒险,中国台湾,2014,126,导演167,4.2,26519
2831,影片2831,"喜剧,纪录片,惊悚",法国,2023,115,导演61,6.6,42772
