movie_id,box_office,show_count,watch_people,hot_score,comment_count
2233,4652704.0,8969,75283,88.5,6737
2234,4312853.0,5545,21043,62.2,17014
2235,4908452.0,1146,30279,84.4,1767
2236,4696368.0,3104,92575,69.5,10639
2237,5088465.0,8233,90788,82.6,3980
2238,2977353.0,4494,78804,52.6,4227
2239,2461690.0,3860,142023,86.5,25386
2240,2434358.0,3985,135505,48.7,21795
2241,5187343.0,6480,13947,67.1,28090
2242,3143103.0,4392,43086,44.6,3572
2243,4783964.0,1027,73869,62.3,1323
2244,6083823.0,944,26949,51.6,14232
2245,5393013.0,5668,173901,48.1,4800
2246,4319437.0,6915,108404,95.8,13171
2247,3470667.0,3104,74040,40.9,4930
2248,5326515.0,4695,60294,83.5,12613
2249,4517960.0,6108,145181,96.9,20973
2250,2551124.0,9993,97270,31.4,13877
2251,3419459.0,3726,143962,77.5,22663
2252,5627992.0,8761,60949,47.2,5843
2253,4445463.0,1065,112321,32.8,13571
2254,4232661.0,8065,24487,57.4,26631
2255,5273561.0,3921,60446,93.6,3097
2256,4211147.0,1109,91560,30.8,16765
2257,4564251.0,2270,95755,70.0,19098
2258,3522277.0,3541,23930,64.1,18386
2259,2687947.0,4319,81524,89.4,15150
2260,3800494.0,1035,170944,35.7,18587
2261,5353950.0,1558,63490,76.3,22507
2262,4868740.0,1618,61689,76.2,19055
2263,5486815.0,303,16843,75.5,16769
2264,3558823.0,8624,38304,94.1,6223
2265,3868837.0,7445,101872,86.0,5351
2266,4333735.0,8715,173451,32.9,14790
2267,3785300.0,601,161567,62.0,11658
2268,4202742.0,5258,55023,57.1,29870
2269,3303415.0,9408,162065,51.1,22975
2270,4147729.0,3817,78400,60.7,16620
2271,2734750.0,3199,179815,56.1,27459
2272,3155783.0,5984,177409,59.4,10392
2273,4230705.0,4797,161380,96.6,23204
2274,3752015.0,8322,89468,36.0,17801
2275,5961643.0,5935,114175,92.7,23399
2276,3791420.0,7154,107493,62.7,2135
2277,4633651.0,2154,35829,72.4,10265
2278,4570409.0,712,14381,86.5,4484
2279,4163359.0,6221,177652,54.5,10792
2280,2499704.0,933,79864,59.3,14912
2281,3874301.0,5074,165076,57.8,18854
2282,3582712.0,2046,18537,55.5,19480
2283,3542850.0,5446,78214,92.9,14259
2284,2180226.0,3094,8743,86.4,23036
2285,2258576.0,2306,147983,37.4,19199
2286,3188864.0,2340,98844,37.4,9094
2287,5497843.0,2225,30115,59.1,7279
2288,3131201.0,1630,187152,36.7,25951
2289,4514180.0,9375,117144,72.1,29973
2290,3009063.0,3980,7029,39.8,20820
2291,4562948.0,6479,77798,65.5,7484
2292,4167881.0,5996,18883,30.5,12538
2293,3298561.0,1108,111507,51.5,5567
2294,4336254.0,3924,154011,76.0,12513
2295,2082153.0,747,79224,62.9,7080
2296,2135951.0,1993,128695,96.5,24395
2297,3622339.0,4709,178923,89.4,9062
2298,2906603.0,2140,166585,54.4,10541
2299,2460055.0,4702,155511,33.1,15869
2300,4159770.0,7111,62190,87.5,14480
2301,4866420.0,1654,133811,92.0,16234
2302,4819280.0,6379,77834,85.8,3738
2303,4490939.0,3297,74171,38.7,4175
2304,2859184.0,3605,133672,97.9,12368
2305,5004662.0,3564,187766,47.6,11955
2306,3885765.0,2543,6931,79.2,16593
2307,2326797.0,2359,106234,91.7,28921
2308,4022352.0,2206,138663,46.0,4430
2309,2689941.0,9142,66307,91.8,18595
2310,4382617.0,2169,118749,51.0,9520
2311,4025244.0,6060,113645,96.4,12039
2312,4301586.0,9416,154428,49.1,20406
2313,3837439.0,2876,14025,94.8,9961
2314,4078421.0,1879,68885,33.6,26252
2315,5233949.0,8099,140934,78.2,510
2316,2590199.0,2511,95778,66.2,19091
2317,2674260.0,1218,64917,62.5,4657
2318,3665894.0,849,56545,45.2,29726
2319,3549419.0,9181,31938,78.0,25059
2320,3503639.0,4809,100849,43.0,15950
2321,5001861.0,7292,44470,67.6,23968
2322,4384183.0,6772,57462,47.2,25790
2323,3735707.0,544,113616,95.0,12453
2324,3223278.0,1638,51595,31.9,17336
2325,4568894.0,2303,73103,43.6,27133
2326,5156038.0,5803,106670,46.5,10240
2327,5509837.0,842,36630,58.2,3590
2328,3126802.0,7536,116641,45.8,1923
2329,4197274.0,3411,59335,63.4,22271
2330,2074235.0,9554,183057,89.3,15905
2331,3536425.0,5683,23322,78.4,12089
2332,3614058.0,2539,89429,69.4,18018
2333,4582350.0,428,73392,36.1,14436
2334,4674451.0,8420,179067,77.2,19601
2335,3415801.0,904,59074,41.3,25544
2336,3003313.0,4823,85552,83.5,21627
2337,4424472.0,2250,18944,47.0,27197
2338,3633003.0,8272,118108,58.4,22330
2339,2633776.0,3478,143618,53.8,27617
2340,3562554.0,2834,97632,88.4,2454
2341,4154251.0,3217,17467,38.6,19709
2342,2360970.0,2517,152776,68.5,2650
2343,3158325.0,7323,190269,39.7,2004
2344,3064819.0,8887,8301,77.9,7548
2345,4658612.0,1924,138370,91.5,29735
2346,5156878.0,3967,30270,59.6,14060
2347,4821721.0,6961,122345,63.2,26255
2348,3546187.0,2300,69909,93.1,14311
2349,3842779.0,5331,26735,65.4,266
2350,2584314.0,5084,134642,63.2,24003
2351,4575982.0,7764,103389,69.3,8207
2352,5166154.0,1473,62075,76.9,18034
2353,4284620.0,6265,195065,37.3,9791
2354,5487450.0,9700,16357,85.8,8751
2355,4754933.0,1799,118184,59.6,18372
2356,3067634.0,5830,172764,34.9,9489
2357,4727374.0,2366,31049,83.5,29149
2358,2786336.0,9751,192297,55.6,3032
2359,4211671.0,6458,164232,36.8,18653
2360,2824495.0,6431,39949,73.1,29761
2361,2547240.0,5864,104974,89.8,27940
2362,4108892.0,8533,192032,90.4,14298
2363,2791301.0,3870,79097,95.1,2948
2364,4490709.0,3123,142936,89.0,28054
2365,4053530.0,7070,147143,30.1,22435
2366,2345036.0,8649,19132,55.9,241
2367,3098203.0,956,6821,85.7,7441
2368,4622017.0,8014,129518,54.9,18691
2369,3880014.0,2732,71588,70.9,6948
2370,4766940.0,6029,78963,71.2,19666
2371,5132997.0,832,86637,54.8,5707
2372,4948885.0,8784,137694,91.5,20682
2373,4152696.0,401,86977,64.2,24384
2374,3370668.0,1022,126088,61.6,8386
2375,4704077.0,7070,10688,97.8,23528
2376,3769137.0,5964,63300,63.6,10535
2377,2952280.0,5900,17735,42.1,20251
2378,4338353.0,9388,45829,64.9,24648
2379,4180265.0,2253,44146,85.4,27721
2380,4889268.0,8919,39172,82.8,27624
2381,5526314.0,5570,15957,83.6,11600
2382,4343829.0,8981,61266,78.1,3234
2383,5204076.0,2388,189120,47.3,9605
2384,3235771.0,8781,100272,88.6,22108
2385,3337012.0,5258,64546,90.8,13259
2386,4423934.0,8390,196818,43.2,11734
2387,3460187.0,1672,189855,38.9,24830
2388,4883974.0,9986,105946,96.3,10719
2389,5031147.0,6455,165015,89.0,17475
2390,4454056.0,716,93824,90.7,6476
2391,3379681.0,9802,159630,90.3,11280
2392,2474441.0,2792,178192,66.8,23858
2393,3593129.0,5769,126870,74.0,10473
2394,2752106.0,3108,41552,67.1,28026
2395,5203774.0,5907,123668,33.5,19028
2396,3927664.0,7909,125491,80.7,4202
2397,3179071.0,5291,151072,64.4,18474
2398,3278006.0,6222,155049,74.0,1491
2399,4207534.0,2265,39736,64.2,28450
2400,4324769.0,7793,28099,63.4,19655
2401,3446583.0,7853,57144,41.7,8388
2402,3015665.0,1987,135596,49.0,1317
2403,3258464.0,385,35915,40.8,18210
2404,3124419.0,6036,90045,43.3,27714
2405,4530174.0,1515,5270,96.2,19370
2406,4231580.0,9389,95379,40.4,4641
2407,4248643.0,5095,81203,48.3,10199
2408,2670592.0,8570,158264,70.2,24809
2409,5831831.0,8459,163617,71.5,14762
2410,3621262.0,6367,72885,40.5,9888
2411,4059471.0,7188,47572,84.0,9832
2412,2707508.0,4804,52874,83.4,27746
2413,3517093.0,8972,101006,46.1,12148
2414,3068882.0,6414,30521,49.6,3503
2415,3490054.0,1467,175019,93.8,18730
2416,4870481.0,5725,10996,86.1,17870
2417,3793395.0,130,118030,77.5,259
2418,3171980.0,8616,99410,35.6,16113
2419,2671077.0,9587,22461,58.4,1622
2420,3279405.0,4818,34506,68.0,27899
2421,3137966.0,2526,95759,42.7,1047
2422,2893859.0,4174,162411,60.5,1335
2423,4377543.0,9759,154553,70.9,26491
2424,3736996.0,2177,55366,52.3,9287
2425,3571606.0,2902,78175,83.1,6274
2426,4962496.0,8710,59509,87.2,3965
2427,3113354.0,2425,35723,52.0,11642
2428,4751945.0,4977,76839,87.0,25590
2429,4236723.0,1822,127380,37.0,14481
2430,4658536.0,1896,127920,87.0,5496
2431,4061909.0,2537,78374,40.4,23875
2432,5445383.0,2090,188528,35.6,10351
2433,4959447.0,8949,163940,73.6,20800
2434,3310031.0,5152,29084,62.1,16268
2435,5148711.0,8753,79415,91.7,25164
2436,3297725.0,6329,19163,54.7,9445
2437,3681878.0,793,5865,49.5,25366
2438,3588117.0,8818,64946,64.0,12187
2439,3661870.0,3841,53298,61.0,10994
2440,2985014.0,2939,168534,53.4,18350
2441,3977258.0,5513,69429,77.2,9184
2442,4505809.0,8435,116247,81.7,1480
2443,4289162.0,6440,18687,88.0,1633
2444,5277930.0,8761,140917,96.2,18862
2445,3368530.0,4810,78189,48.1,22321
2446,3995555.0,463,192761,78.7,5986
2447,3669187.0,9658,34774,56.8,7249
2448,3772383.0,4055,24713,76.0,3264
2449,2682844.0,7673,92586,62.4,27183
2450,3813105.0,1837,87628,97.6,10890
2451,3213394.0,7376,111918,79.6,5713
2452,4894065.0,691,63065,94.8,23634
2453,4348302.0,6750,19150,86.8,4706
2454,4093510.0,4522,13049,91.4,3852
2455,4244000.0,8112,52568,85.4,10613
2456,2333749.0,6828,26689,61.2,8130
2457,4291348.0,866,194993,47.1,22339
2458,4330938.0,7921,74668,55.2,9052
2459,3349065.0,530,185130,31.4,7492
2460,3628174.0,3409,135562,65.6,1867
2461,5767386.0,1219,5463,64.3,19540
2462,5402081.0,8178,135364,65.7,3821
2463,4117115.0,1578,44106,96.2,1016
2464,4114493.0,4136,120220,92.0,2852
2465,4015072.0,3472,44381,41.0,25622
2466,3462817.0,3452,71410,55.1,24042
2467,3048963.0,147,26803,58.8,6594
2468,2763327.0,9194,10242,54.5,13447
2469,4036355.0,1039,134580,84.3,28059
2470,4144781.0,9801,17342,65.6,4485
2471,3678071.0,8775,37588,68.9,24370
2472,4908332.0,4294,161892,88.0,3850
2473,5047507.0,3129,77643,84.8,25478
2474,4823754.0,3938,13639,39.0,1500
2475,4321026.0,9328,162279,78.5,12829
2476,4558399.0,4993,168390,59.6,7150
2477,3269908.0,9054,53663,50.0,16468
2478,5005446.0,4277,92266,33.4,20943
2479,2733034.0,6954,117933,63.1,18013
2480,4326057.0,7451,18045,54.2,24141
2481,2760466.0,5466,40538,47.1,18568
2482,4788544.0,7358,137097,77.2,15136
2483,5672293.0,5232,176615,82.3,27436
2484,2834308.0,1562,107288,46.6,7045
2485,4395133.0,4571,33901,33.4,9427
2486,5910770.0,4677,9310,87.7,12349
2487,3373523.0,3960,35557,30.7,16601
2488,4729512.0,9914,81357,93.7,10023
2489,3939096.0,8937,89056,72.7,10414
2490,3452519.0,2282,26307,51.9,24048
2491,3191404.0,5759,53754,46.8,3756
2492,3267844.0,6898,102428,30.6,12127
2493,5005027.0,3067,196423,46.0,27905
2494,4308298.0,1414,184085,39.4,13754
2495,3945053.0,1095,42431,71.6,28064
2496,4651750.0,8315,84524,41.3,15602
2497,4725667.0,1240,48615,65.9,8447
2498,4685020.0,7175,44779,70.1,3425
2499,4988355.0,8950,106083,50.3,14159
2500,4312735.0,8784,109204,32.4,14431
2501,4826674.0,2763,36802,32.5,8486
2502,4661586.0,2215,103773,31.8,27813
2503,4175033.0,1292,130344,80.3,20417
2504,4626870.0,3216,173052,51.6,20656
2505,3511694.0,1887,165625,84.1,3060
2506,2232278.0,3162,85125,59.4,28445
2507,4958556.0,9400,113537,60.8,15390
2508,3260378.0,560,192816,64.9,2330
2509,4407844.0,5933,63364,78.5,12012
2510,4860607.0,8876,71156,48.6,1250
2511,2185119.0,9966,29827,38.3,3901
2512,5590338.0,8260,7404,67.8,678
2513,4179847.0,9667,91944,52.2,28052
2514,3922263.0,7682,76511,60.1,3332
2515,4594268.0,2944,153220,74.0,12059
2516,4792281.0,5684,64120,63.6,24437
2517,2086080.0,7340,65972,72.2,3848
2518,3502181.0,3991,39973,67.0,28371
2519,4656367.0,7108,90559,80.3,16965
2520,5116887.0,8598,63337,78.0,8880
2521,5239291.0,9662,81953,66.3,22632
2522,2618073.0,6280,129420,76.2,11072
2523,3679681.0,6160,21831,89.4,29544
2524,3207155.0,5145,31230,59.4,4204
2525,4380959.0,195,154756,58.1,23278
2526,3249455.0,7712,196509,82.0,15520
2527,3614697.0,1050,187557,69.6,3391
2528,5472630.0,3605,176293,34.8,7712
2529,1911761.0,6541,152784,90.7,23581
2530,5086667.0,1585,109471,32.1,23241
2531,5113352.0,771,94012,80.9,28460
2532,5095831.0,296,57167,81.6,8029
2533,4178807.0,5392,138970,94.8,26221
2534,2170497.0,9827,133516,33.7,5255
2535,4128882.0,8068,33456,70.6,23427
2536,5346770.0,4638,38378,59.1,22632
2537,4079444.0,715,19492,52.5,9192
2538,2415724.0,7730,72067,36.1,13422
2539,4045959.0,6167,105251,68.3,6084
2540,4754778.0,6314,183259,62.6,15919
2541,4810409.0,9776,192983,37.1,29795
2542,4211319.0,4791,27626,71.6,12160
2543,5674787.0,5378,115594,80.2,23933
2544,3913249.0,6415,97170,82.2,17150
2545,2823557.0,8487,129907,91.6,11120
2546,3573068.0,2482,62856,57.8,19015
2547,2453491.0,9119,105502,94.8,1546
2548,3889671.0,9433,36401,88.8,20780
2549,4460483.0,4976,144906,50.2,29481
2550,2351963.0,2615,74315,40.8,16629
2551,2771658.0,6884,12235,59.6,6955
2552,3123242.0,1424,188673,57.3,12491
2553,5613027.0,2677,86200,69.1,29771
2554,5707303.0,8888,120784,69.7,1518
2555,2895755.0,3784,8874,81.0,24854
2556,5864497.0,4984,154937,64.7,1895
2557,3991494.0,2521,181417,37.1,16008
2558,2956704.0,6436,160484,88.4,5365
2559,3335800.0,1239,26651,51.1,20522
2560,3404350.0,1864,7550,96.0,15415
2561,5334058.0,2115,150311,38.0,3904
2562,4421321.0,3965,34183,95.2,20940
2563,2297757.0,5663,23013,36.2,27399
2564,2403807.0,8787,160464,45.7,26902
2565,3277660.0,7401,36116,33.2,3932
2566,2767129.0,4523,28533,77.9,5443
2567,3529793.0,2183,56390,87.8,2428
2568,3107241.0,6659,186631,59.5,25948
2569,5449687.0,2972,139615,93.1,6738
2570,4901117.0,1050,128752,70.1,15238
2571,4150342.0,4267,81128,72.8,6241
2572,5368725.0,2244,62974,87.5,5552
2573,3557471.0,2656,96744,50.2,27562
2574,3753592.0,6506,63081,54.1,26628
2575,3231544.0,3534,56211,91.6,598
2576,4282994.0,4488,37092,91.3,10929
2577,5136892.0,428,147640,96.4,14803
2578,4201290.0,2760,78378,91.3,25043
2579,3492434.0,5886,58115,38.7,15052
2580,4250270.0,6941,146351,86.0,11560
2581,2652192.0,3575,129206,57.9,14778
2582,4587269.0,2480,102423,97.4,26384
2583,4622923.0,3434,155478,62.1,16550
2584,3632020.0,2499,103624,67.7,28104
2585,4515381.0,3478,160578,66.0,17605
2586,4350806.0,4982,187037,51.9,19968
2587,2307401.0,4740,168198,35.1,14525
2588,4614495.0,5855,167389,90.9,2239
2589,2773244.0,1116,15128,84.6,13807
2590,4798451.0,5353,162611,39.5,27727
2591,5318293.0,4387,129367,82.8,25887
2592,4511866.0,4221,159674,72.6,18672
2593,4541635.0,2242,192394,57.8,13665
2594,4416845.0,6721,11470,47.3,18065
2595,2636923.0,6038,94065,88.5,17888
2596,4205835.0,9681,195768,77.6,19734
2597,3713252.0,6486,124086,67.2,8718
2598,3792555.0,6458,158810,71.5,19410
2599,3380366.0,1079,63121,36.2,14119
2600,3046027.0,6954,76929,62.2,19715
2601,3753439.0,2434,23590,43.2,5898
2602,2655659.0,6894,158254,44.2,6770
2603,5048811.0,6282,113810,75.0,7039
2604,2858205.0,3623,19202,92.0,23357
2605,2965477.0,7333,48873,57.5,706
2606,3871039.0,2221,39309,44.1,3946
2607,2650150.0,6330,63710,74.1,25957
2608,3828182.0,9501,109348,89.2,11254
2609,4671577.0,3668,111623,80.9,13243
2610,3241663.0,5797,185483,89.1,1869
2611,4876997.0,1759,60429,66.5,27772
2612,2565207.0,6722,145932,81.1,16739
2613,3026206.0,2764,24703,39.5,22148
2614,4870620.0,7243,170494,53.7,7522
2615,3901154.0,692,185450,56.5,21707
2616,3352592.0,9165,10271,64.8,10878
2617,3633598.0,8040,154580,93.2,17865
2618,2997741.0,4289,160834,89.5,4546
2619,4875851.0,8292,32493,39.1,11643
2620,3760201.0,2111,185408,41.7,4280
2621,4663342.0,5031,111320,54.3,8113
2622,5419894.0,4047,20713,49.8,24660
2623,3933234.0,1262,148077,71.8,4633
2624,5184074.0,7120,60230,91.4,20391
2625,4063414.0,1865,21198,95.4,1362
2626,5763596.0,5808,46607,74.4,14742
2627,2181258.0,8351,173977,87.0,4195
2628,5006989.0,232,119716,65.7,23414
2629,3490650.0,345,108780,44.2,25024
2630,3716500.0,9567,143862,65.7,28970
2631,4799865.0,9311,33102,67.7,19592
2632,4252806.0,1090,83416,80.5,28489
2633,3120886.0,9157,93483,45.0,13395
2634,3251724.0,6022,189989,55.0,26301
2635,4202913.0,7894,94563,54.8,11943
2636,3830731.0,5193,190512,95.2,14836
2637,5866195.0,251,163709,60.2,26945
2638,4315454.0,6435,124951,81.3,6495
2639,6041055.0,4635,167179,81.1,15455
2640,4135356.0,6154,164460,48.1,13284
2641,3460010.0,5702,139362,68.9,5017
2642,3590562.0,7871,97281,90.8,4395
2643,4634174.0,8599,165457,62.3,23354
2644,4092624.0,8530,138609,94.3,24918
2645,2509736.0,5553,114935,44.6,18064
2646,3591359.0,6899,33898,35.0,14278
2647,5840161.0,3684,141824,90.6,749
2648,4309556.0,1942,17679,87.6,11628
2649,3899785.0,9754,29900,97.5,25825
2650,4255752.0,2184,138680,76.2,6278
2651,3896683.0,1171,50441,93.7,17431
2652,4186790.0,9066,108797,86.2,418
2653,3204034.0,8361,182834,87.4,20284
2654,2781102.0,6673,192647,68.7,19132
2655,4097979.0,8287,7565,56.0,1808
2656,3252747.0,9114,95872,93.5,22405
2657,4488987.0,3731,8002,59.4,5445
2658,4791904.0,142,22724,66.6,22422
2659,2465399.0,6434,64827,60.3,26630
2660,4093823.0,515,44573,68.4,289
2661,4393152.0,6846,150080,62.0,28272
2662,5512549.0,2171,136242,33.3,3495
2663,3375816.0,9582,56774,90.0,28191
2664,4073615.0,6160,44115,60.2,9785
2665,4138960.0,4104,62936,70.0,19302
2666,3685013.0,7019,82118,39.5,777
2667,3446164.0,3101,146545,30.2,23602
2668,4881026.0,8293,70672,46.7,2423
2669,4484057.0,9456,110479,77.9,12075
2670,3823482.0,6973,41919,36.7,18723
2671,5105023.0,6935,91301,91.8,23224
2672,3681446.0,6096,30086,44.6,13131
2673,4618185.0,6967,144630,43.9,2245
2674,2433030.0,2148,119994,42.3,14394
2675,4411234.0,7947,196645,31.0,16438
2676,3695440.0,5835,14413,82.5,13957
2677,3634334.0,4678,138295,89.5,6626
2678,2271271.0,3688,103912,71.8,767
2679,3602301.0,2388,126246,42.8,17054
2680,3503020.0,9840,104195,49.4,23823
2681,3175023.0,5120,93771,62.4,27173
2682,4975349.0,7275,34228,94.9,12712
2683,2215601.0,7909,19882,46.8,12969
2684,4055463.0,9642,30869,79.8,21406
2685,3522675.0,3964,195035,59.9,25942
2686,2881475.0,7551,37693,50.3,21087
2687,3411032.0,5262,187248,61.0,19254
2688,4097808.0,9289,82637,34.8,2432
2689,4241534.0,9271,161766,84.3,27295
2690,3753348.0,9943,46038,46.5,24931
2691,3930354.0,8325,61672,79.3,21956
2692,4180473.0,9995,142716,34.6,9940
2693,3130426.0,175,68484,94.9,27155
2694,3693595.0,934,122691,43.1,11642
2695,4916314.0,2142,78238,90.0,28906
2696,4139620.0,2112,13970,85.0,15446
2697,4765582.0,8950,31989,95.8,21968
2698,3232324.0,4719,137709,62.5,1962
2699,4285703.0,391,41522,79.5,19548
2700,4216839.0,3904,88314,55.2,4514
2701,4131249.0,8461,39749,42.5,6910
2702,5201452.0,9570,196582,60.1,29812
2703,2878867.0,5616,137123,41.3,14019
2704,2554979.0,9311,86185,96.8,4140
2705,5241580.0,4228,176631,36.5,23248
2706,4989556.0,128,89586,70.1,6690
2707,3321925.0,7931,106086,72.6,8066
2708,3879867.0,9429,71174,66.6,4726
2709,3135051.0,2894,20468,75.0,10374
2710,2965704.0,7439,158078,37.9,16445
2711,4775308.0,4960,143440,67.7,9524
2712,3523211.0,3355,113321,49.5,28121
2713,3237993.0,9151,193709,93.9,2359
2714,3606958.0,1567,124749,81.8,13063
2715,2203902.0,2110,140104,96.1,23914
2716,3892427.0,2821,39262,32.6,5906
2717,4758342.0,4289,117988,49.4,6643
2718,5920440.0,6154,169809,43.3,1483
2719,4822698.0,5583,187484,30.8,14642
2720,2201792.0,544,173197,46.5,11968
2721,5182852.0,2889,58371,76.2,17143
2722,4677260.0,1422,127452,45.7,19119
2723,4999220.0,3348,167602,64.6,25633
2724,3624152.0,3888,113323,90.4,625
2725,3198804.0,834,120171,77.2,7347
2726,3041318.0,4535,180994,56.8,10001
2727,2135457.0,1941,28626,55.3,8369
2728,2842849.0,4549,80932,61.0,13186
2729,3452583.0,7005,155763,42.0,14261
2730,4115517.0,4778,185391,73.1,7029
2731,4584816.0,1130,115715,54.8,16659
2732,4049331.0,144,145802,88.0,16282
2733,2510707.0,3123,39778,81.4,25788
2734,5425765.0,5005,136325,71.5,25232
2735,5669291.0,6450,85965,54.8,6223
2736,4246460.0,1234,77732,44.3,19360
2737,4987618.0,776,17972,82.8,26878
2738,4518210.0,7644,105433,63.1,9706
2739,5143893.0,1366,11970,45.3,11026
2740,2303220.0,498,157014,43.3,23145
2741,3125424.0,9722,124574,41.2,15875
2742,2940876.0,1150,59619,82.8,1281
2743,2854158.0,1261,13967,45.6,9175
2744,2990753.0,6434,54578,65.8,10856
2745,3928545.0,1367,58772,60.7,1395
2746,5312793.0,102,180020,69.4,15413
2747,4534852.0,5142,161195,89.6,13854
2748,2608483.0,7033,140552,89.0,21801
2749,4755007.0,8576,110022,60.7,9574
2750,4122011.0,7750,25779,31.0,11105
2751,3422883.0,2410,55221,59.0,20741
2752,3759902.0,1181,173908,71.2,13822
2753,3777922.0,5568,94806,67.9,5060
2754,3170625.0,5311,35423,74.3,7970
2755,5478156.0,6392,105503,40.5,4147
2756,3953442.0,9430,173011,74.0,17334
2757,3549548.0,795,82892,42.4,9458
2758,4748834.0,5097,112855,81.0,29033
2759,4339816.0,7267,158306,53.1,17111
2760,2998544.0,1495,6534,78.3,6082
2761,3231267.0,8099,147292,33.3,16360
2762,2798887.0,3960,122397,57.7,11429
2763,5011971.0,1384,137831,77.9,18370
2764,4037286.0,9530,46023,45.4,28028
2765,2616706.0,9320,106014,84.1,29180
2766,4767782.0,729,11743,72.9,3412
2767,4487954.0,7365,26439,70.0,18538
2768,2962126.0,2757,199697,54.0,9600
2769,4038115.0,7767,90148,62.8,10568
2770,4569138.0,478,18350,70.6,324
2771,3308873.0,6774,57910,62.1,3020
2772,3466575.0,2291,94444,77.5,15940
2773,4613466.0,154,112119,59.5,16899
2774,3854174.0,7670,174950,43.8,2840
2775,4196343.0,7975,28479,44.5,21023
2776,3736652.0,4620,120933,30.4,13032
2777,3116899.0,1096,152077,50.5,2094
2778,2708991.0,3392,12082,80.9,10037
